"date","TA","Pr","WS","WD","QV"
2018-01-01,256.45,100740,5.97,315.8,0.000155076573121428
2018-01-01 01:00:00,255.39,100780,6.06,313.7,0.00012811183868359
2018-01-01 02:00:00,254.44,100810,6.18,312,0.000107711187498242
2018-01-01 03:00:00,253.49,100840,6.3,310.8,9.0671654320072e-05
2018-01-01 04:00:00,252.65,100880,6.26,309.8,7.75758528124303e-05
2018-01-01 05:00:00,251.98,100910,6.3,310.7,6.77162332112679e-05
2018-01-01 06:00:00,251.54,100930,6.38,311.3,6.17767408787406e-05
2018-01-01 07:00:00,251.13,100970,6.25,310.7,5.74832528461699e-05
2018-01-01 08:00:00,250.76,100990,6.11,308,5.42613209663501e-05
2018-01-01 09:00:00,250.28,100990,6.15,305,5.05321155261472e-05
2018-01-01 10:00:00,249.85,100990,6.25,302.1,4.74464772164293e-05
2018-01-01 11:00:00,249.55,101020,6.34,299.4,4.54056861853076e-05
2018-01-01 12:00:00,249.51,101060,6.5,299.2,4.5096970928879e-05
2018-01-01 13:00:00,249.92,101110,6.7,301.7,4.78605431581998e-05
2018-01-01 14:00:00,251.3,101150,7.25,305.5,5.96605169854921e-05
2018-01-01 15:00:00,252.58,101190,7.18,307.8,7.29758192507689e-05
2018-01-01 16:00:00,253.97,101190,6.82,307.8,9.14149298672278e-05
2018-01-01 17:00:00,255.67,101140,6.47,307.1,0.000120432457287016
2018-01-01 18:00:00,257,101070,6.15,303.9,0.000150871897397392
2018-01-01 19:00:00,257.88,101040,5.98,301.3,0.000175946955293087
2018-01-01 20:00:00,258.22,101050,5.83,299.6,0.000188498516732326
2018-01-01 21:00:00,257.62,101070,5.44,297.2,0.000176378352318098
2018-01-01 22:00:00,255.52,101090,4.74,292.3,0.00013180386141405
2018-01-01 23:00:00,254.1,101120,4.57,285.5,0.000110222673378532
2018-01-02,253.25,101130,4.58,280.6,9.9027873113258e-05
2018-01-02 01:00:00,252.77,101120,4.78,281.2,9.12817241239364e-05
2018-01-02 02:00:00,252.46,101090,4.82,283.2,8.59125819061692e-05
2018-01-02 03:00:00,252.26,101070,4.73,282.6,8.26360517856771e-05
2018-01-02 04:00:00,252.26,101040,4.7,279.4,8.1732559741001e-05
2018-01-02 05:00:00,252.19,100990,4.74,274,7.98676989837462e-05
2018-01-02 06:00:00,251.99,100950,4.84,269.3,7.62927980197711e-05
2018-01-02 07:00:00,251.78,100920,4.92,265.6,7.30997380872878e-05
2018-01-02 08:00:00,251.77,100880,5.28,264.9,7.27906354725675e-05
2018-01-02 09:00:00,252.05,100830,5.69,266.3,7.63697872209662e-05
2018-01-02 10:00:00,252.03,100800,5.69,266.4,7.58211562287038e-05
2018-01-02 11:00:00,251.86,100790,5.57,264.6,7.32188399639865e-05
2018-01-02 12:00:00,251.69,100770,5.59,261.3,7.07089598565171e-05
2018-01-02 13:00:00,251.57,100750,5.72,257.3,6.88522322744236e-05
2018-01-02 14:00:00,252.52,100720,6.26,253.7,8.02757843619471e-05
2018-01-02 15:00:00,254.07,100690,6.46,249.4,0.000102602321282639
2018-01-02 16:00:00,255.8,100620,6.72,244.6,0.000137021704965206
2018-01-02 17:00:00,257.76,100500,7.31,242.8,0.00018822512042632
2018-01-02 18:00:00,259.41,100350,8.04,244.7,0.00024206904593354
2018-01-02 19:00:00,260.21,100210,8.35,242.5,0.000275382957270836
2018-01-02 20:00:00,260.54,100080,8.74,240.9,0.000279796439869377
2018-01-02 21:00:00,259.77,99970,8.53,235.6,0.000251806700716858
2018-01-02 22:00:00,258.13,99840,7.85,225.1,0.000207615065396068
2018-01-02 23:00:00,257.27,99710,8.62,216.1,0.000188681021684851
2018-01-03,256.77,99630,8.27,216.8,0.000178866334648849
2018-01-03 01:00:00,256.22,99620,7.5,220.4,0.000165234525564095
2018-01-03 02:00:00,255.94,99510,7.73,214.3,0.000158806870401595
2018-01-03 03:00:00,256.27,99380,8.27,210.9,0.000166540271647367
2018-01-03 04:00:00,256.79,99260,8.34,209.5,0.000179619882882314
2018-01-03 05:00:00,257.34,99160,8.24,210.1,0.000195575630847386
2018-01-03 06:00:00,258.03,99070,8.11,212.4,0.000219927629296177
2018-01-03 07:00:00,258.84,99010,7.68,216.9,0.000257252902236255
2018-01-03 08:00:00,259.43,98950,6.86,220.9,0.000292673633222388
2018-01-03 09:00:00,259.88,98900,6.1,225.9,0.000322180902427592
2018-01-03 10:00:00,260.28,98870,5.53,234.4,0.000349413590984852
2018-01-03 11:00:00,260.58,98870,5.6,251.4,0.000369288220517152
2018-01-03 12:00:00,260.72,98870,4.97,267.3,0.000383115510504598
2018-01-03 13:00:00,260.86,98890,4.74,283.4,0.000396706216776868
2018-01-03 14:00:00,261.75,98910,5.33,301.6,0.000453313235135953
2018-01-03 15:00:00,262.62,98960,6.22,314,0.000483930546927221
2018-01-03 16:00:00,263.09,99010,6.82,316.1,0.000474473977467771
2018-01-03 17:00:00,263.45,99010,7.17,314.8,0.00048633800790615
2018-01-03 18:00:00,263.76,99010,7.39,316.3,0.000506158112390458
2018-01-03 19:00:00,263.95,99040,7.45,318.6,0.000520167493978383
2018-01-03 20:00:00,263.91,99100,7.46,319.6,0.000515197180547609
2018-01-03 21:00:00,263.32,99180,7.21,320.5,0.000474379752412435
2018-01-03 22:00:00,262.13,99260,6.25,320.9,0.000410021748345635
2018-01-03 23:00:00,261.34,99320,6.01,322,0.000369434218722751
2018-01-04,260.93,99390,6.08,325.1,0.000348172772415625
2018-01-04 01:00:00,260.34,99440,6.11,327.4,0.000318011738833821
2018-01-04 02:00:00,259.19,99480,6.05,327.6,0.000267099066413025
2018-01-04 03:00:00,258.17,99510,6.11,326.6,0.000228505194482337
2018-01-04 04:00:00,257.33,99550,6.13,325.1,0.000201937127501508
2018-01-04 05:00:00,256.51,99580,6.04,322.1,0.000179933746087203
2018-01-04 06:00:00,255.94,99610,6.13,322,0.000164663604561734
2018-01-04 07:00:00,255.49,99650,6.13,325.2,0.000152616951575049
2018-01-04 08:00:00,255.12,99680,6.13,330.5,0.000142802588611476
2018-01-04 09:00:00,254.69,99700,6.01,335.3,0.000133287496386584
2018-01-04 10:00:00,254.14,99710,5.83,336.2,0.000122428241306725
2018-01-04 11:00:00,254.09,99750,5.87,338.9,0.000120254832236429
2018-01-04 12:00:00,253.92,99780,5.68,337.3,0.00011616314968289
2018-01-04 13:00:00,253.78,99790,5.5,331.9,0.000112314526317919
2018-01-04 14:00:00,255.53,99820,6.08,333,0.0001451821018173
2018-01-04 15:00:00,257.58,99850,6.69,337.2,0.000190435255691974
2018-01-04 16:00:00,259.21,99840,6.72,338,0.000234401641593072
2018-01-04 17:00:00,260.45,99790,6.61,335.8,0.000276333788527299
2018-01-04 18:00:00,261.35,99730,6.61,333.5,0.000312137808404226
2018-01-04 19:00:00,261.83,99710,6.59,332.5,0.000332925160338378
2018-01-04 20:00:00,261.77,99720,6.48,332.7,0.000330820415463761
2018-01-04 21:00:00,260.86,99750,5.97,332.8,0.000292766143172115
2018-01-04 22:00:00,258.59,99760,4.79,330.2,0.000219020850611984
2018-01-04 23:00:00,257.25,99780,4.41,326.7,0.000187664657903739
2018-01-05,256.57,99810,4.41,325.2,0.000172938076648439
2018-01-05 01:00:00,256.01,99820,4.4,325.2,0.000161297685270099
2018-01-05 02:00:00,255.52,99820,4.32,325.3,0.000151699462938597
2018-01-05 03:00:00,255.1,99820,4.45,325.3,0.000143866051412963
2018-01-05 04:00:00,254.76,99830,4.55,324.1,0.000137962947105308
2018-01-05 05:00:00,254.47,99860,4.64,321.3,0.000133108888534193
2018-01-05 06:00:00,254.39,99870,4.9,318.6,0.000131026592214007
2018-01-05 07:00:00,254.72,99890,5.19,318.8,0.000135419413524527
2018-01-05 08:00:00,254.5,99900,5.18,320.3,0.000130249807435085
2018-01-05 09:00:00,254.4,99900,5.4,321.7,0.000127286822920016
2018-01-05 10:00:00,254.46,99910,5.47,322.3,0.000126928709305492
2018-01-05 11:00:00,254.53,99950,5.57,323.7,0.000126780504826316
2018-01-05 12:00:00,254.2,100010,5.71,325.4,0.00011966758458579
2018-01-05 13:00:00,254.08,100060,5.79,326,0.00011591907902958
2018-01-05 14:00:00,255.55,100130,6.53,333,0.000142965410066361
2018-01-05 15:00:00,257.45,100190,6.99,337.1,0.000183373947232711
2018-01-05 16:00:00,259.09,100200,6.95,340.6,0.000222926507545812
2018-01-05 17:00:00,260.13,100170,6.62,338.7,0.000255602287033366
2018-01-05 18:00:00,260.84,100150,6.36,335.7,0.000283020304264971
2018-01-05 19:00:00,261.22,100150,6.16,333.8,0.000299760919294774
2018-01-05 20:00:00,261.25,100170,5.88,332.8,0.000301908643992825
2018-01-05 21:00:00,260.48,100220,5.32,332.8,0.000272325837872866
2018-01-05 22:00:00,258.71,100280,4.37,331.6,0.000217919227347836
2018-01-05 23:00:00,257.34,100330,3.91,331.1,0.000187508411506118
2018-01-06,256.59,100380,4.02,333.4,0.00016986876230141
2018-01-06 01:00:00,256.02,100420,4.2,334.9,0.000156744769581434
2018-01-06 02:00:00,255.48,100450,4.35,333.5,0.000145076684723295
2018-01-06 03:00:00,255,100480,4.46,331.8,0.000135126947276347
2018-01-06 04:00:00,254.6,100500,4.56,329.7,0.000127503019974822
2018-01-06 05:00:00,254.25,100520,4.73,328.7,0.000121165194544315
2018-01-06 06:00:00,253.95,100560,4.96,329.7,0.0001156481228054
2018-01-06 07:00:00,253.71,100600,5.04,330.9,0.000110922506334627
2018-01-06 08:00:00,253.46,100630,5.06,331.9,0.000105908990078171
2018-01-06 09:00:00,253.16,100650,5.03,332.4,0.000100211414534674
2018-01-06 10:00:00,252.87,100680,4.93,331.8,9.4904533325971e-05
2018-01-06 11:00:00,252.77,100710,4.82,331.9,9.22092753056877e-05
2018-01-06 12:00:00,252.61,100740,4.54,332.6,8.96007428760464e-05
2018-01-06 13:00:00,252.8,100770,4.45,334,9.18292974701369e-05
2018-01-06 14:00:00,254.73,100810,4.23,340.1,0.000123875126506039
2018-01-06 15:00:00,257.26,100850,3.99,347.6,0.000181522271690987
2018-01-06 16:00:00,259.67,100860,3.37,356.9,0.000242004702284957
2018-01-06 17:00:00,261.34,100810,2.46,358.8,0.000295775100558625
2018-01-06 18:00:00,262.1,100750,1.51,350.9,0.000332668712656937
2018-01-06 19:00:00,262.54,100690,0.51,336.9,0.000351615208811023
2018-01-06 20:00:00,262.79,100640,0.66,182.6,0.000360989528219262
2018-01-06 21:00:00,262.3,100590,1.65,178.3,0.00034448455908278
2018-01-06 22:00:00,260.51,100540,1.96,176.8,0.000304652356988786
2018-01-06 23:00:00,259.3,100500,2.5,176.1,0.000263957030346506
2018-01-07,258.69,100470,3.1,179.6,0.000238286073714956
2018-01-07 01:00:00,258.3,100440,3.83,181.8,0.000222186184465074
2018-01-07 02:00:00,258.07,100370,4.75,179.2,0.000212765992505422
2018-01-07 03:00:00,257.76,100280,5.46,178.3,0.000204761124346735
2018-01-07 04:00:00,257.9,100200,5.9,181,0.000211922324709059
2018-01-07 05:00:00,258.59,100120,6.11,183.1,0.000238364494415687
2018-01-07 06:00:00,259.17,100010,6.3,182.6,0.000262044408654315
2018-01-07 07:00:00,259.58,99940,6.48,182.2,0.000280829166762087
2018-01-07 08:00:00,259.99,99860,6.78,182.2,0.000303680523213503
2018-01-07 09:00:00,260.45,99750,7.11,180.6,0.000336176750076097
2018-01-07 10:00:00,260.99,99640,7.56,179.5,0.00037756982988001
2018-01-07 11:00:00,261.53,99530,8.11,178.5,0.000422074199307074
2018-01-07 12:00:00,262.33,99430,8.83,184.6,0.000477766002799107
2018-01-07 13:00:00,263.25,99340,8.89,190.2,0.000541784159747463
2018-01-07 14:00:00,264.18,99290,8.7,193.6,0.000622204760662408
2018-01-07 15:00:00,265.78,99290,9.72,202.2,0.000774473903371452
2018-01-07 16:00:00,267.44,99240,10.32,211.9,0.00099032954741729
2018-01-07 17:00:00,268.7,99120,9.89,217.1,0.00124777127581286
2018-01-07 18:00:00,269.56,99000,9.45,218.4,0.0015236271285794
2018-01-07 19:00:00,270,98900,8.87,216.8,0.00175257690578049
2018-01-07 20:00:00,270.34,98830,8.31,212.1,0.0019428271434491
2018-01-07 21:00:00,270.11,98770,7.33,206.7,0.00197013887534743
2018-01-07 22:00:00,269.79,98730,7,202.9,0.0019295159461008
2018-01-07 23:00:00,269.78,98710,7.02,200.5,0.00194558954117923
2018-01-08,270.02,98690,7.04,202.3,0.00202369220384592
2018-01-08 01:00:00,270.2,98660,6.65,203.3,0.00211493657168003
2018-01-08 02:00:00,270.36,98610,6.54,205.1,0.00221120632395658
2018-01-08 03:00:00,270.59,98560,6.66,205.7,0.00232902635061058
2018-01-08 04:00:00,270.9,98500,6.99,209.6,0.00247754673033724
2018-01-08 05:00:00,271.2,98450,7.04,219.8,0.00262834915709442
2018-01-08 06:00:00,271.43,98410,7.05,232.6,0.00275259479817006
2018-01-08 07:00:00,271.36,98400,6.56,243.7,0.00275270568721844
2018-01-08 08:00:00,271.16,98430,5.96,255.1,0.00270150503625008
2018-01-08 09:00:00,271.02,98450,5.46,261,0.00266089366743167
2018-01-08 10:00:00,270.91,98530,5.19,264.2,0.00261714226598054
2018-01-08 11:00:00,270.74,98630,5.13,271.1,0.0025379552083233
2018-01-08 12:00:00,270.26,98720,4.54,277.8,0.00233770737094789
2018-01-08 13:00:00,268.71,98780,3.9,275.2,0.00183224167220469
2018-01-08 14:00:00,270.13,98840,5.05,265.9,0.00211738578465454
2018-01-08 15:00:00,271.87,98910,5.84,258.4,0.002667898007869
2018-01-08 16:00:00,273.75,98930,6.57,255.4,0.00334076422226537
2018-01-08 17:00:00,275.02,98870,7.07,254.2,0.00382380953504441
2018-01-08 18:00:00,275.7,98800,7.49,255,0.004145867178594
2018-01-08 19:00:00,275.94,98810,7.68,257.9,0.00425734913547065
2018-01-08 20:00:00,275.71,98900,7.47,260.6,0.00416085028322561
2018-01-08 21:00:00,274.64,98970,6.28,258,0.00380875203520427
2018-01-08 22:00:00,272.83,99010,5.62,252.9,0.0030944462867881
2018-01-08 23:00:00,271.7,99060,5.77,251.1,0.00266617514270654
2018-01-09,271.06,99090,5.88,250.8,0.00243845530361509
2018-01-09 01:00:00,270.71,99100,5.76,251.6,0.00232936326951223
2018-01-09 02:00:00,270.36,99130,5.56,254.2,0.00223612702532458
2018-01-09 03:00:00,270.39,99170,5.44,258.4,0.00226022972373003
2018-01-09 04:00:00,270.17,99220,4.93,262,0.00220487441149136
2018-01-09 05:00:00,270,99280,4.68,264.4,0.00215458292032963
2018-01-09 06:00:00,269.95,99330,4.27,267,0.0021366686610378
2018-01-09 07:00:00,269.92,99400,3.62,270.6,0.00212417947352587
2018-01-09 08:00:00,269.76,99430,2.93,272,0.00207362658228623
2018-01-09 09:00:00,269.56,99450,2.48,273,0.00201202092143854
2018-01-09 10:00:00,269.34,99470,2.03,275.7,0.00194835189447114
2018-01-09 11:00:00,269.03,99530,1.51,274.5,0.00186230088664514
2018-01-09 12:00:00,268.97,99560,1.01,250.3,0.00183144645311539
2018-01-09 13:00:00,269,99590,1.22,196.2,0.00182250152054343
2018-01-09 14:00:00,269.73,99640,2.04,172.4,0.00203557784234252
2018-01-09 15:00:00,270.93,99680,2.55,169.4,0.00244800543499286
2018-01-09 16:00:00,272.84,99700,3.34,169.7,0.00320587733095458
2018-01-09 17:00:00,274.09,99620,3.59,170.7,0.00379215435349239
2018-01-09 18:00:00,274.87,99560,3.4,173.4,0.00424295398438793
2018-01-09 19:00:00,275.22,99510,3.3,171.5,0.00441137069070916
2018-01-09 20:00:00,274.99,99480,3.02,165,0.00428472756319127
2018-01-09 21:00:00,273.83,99490,2.23,153.7,0.00383792388368367
2018-01-09 22:00:00,271.66,99500,2.54,142.2,0.00288561549477481
2018-01-09 23:00:00,271.32,99500,3.32,135.5,0.00276032835296682
2018-01-10,271.79,99480,4.67,135.3,0.00293526102811187
2018-01-10 01:00:00,271.84,99440,5.34,138.9,0.00295921380871237
2018-01-10 02:00:00,271.56,99390,5.59,144.3,0.00282564091467754
2018-01-10 03:00:00,271.19,99340,5.72,149.4,0.00265094847516158
2018-01-10 04:00:00,270.99,99270,5.66,152.9,0.00255641454810872
2018-01-10 05:00:00,270.87,99190,5.5,155.3,0.00250294116620721
2018-01-10 06:00:00,270.69,99090,5.52,158,0.00243868925320706
2018-01-10 07:00:00,270.63,99010,5.71,160.5,0.00242476223917117
2018-01-10 08:00:00,271.28,98910,6.04,163,0.00266973338795638
2018-01-10 09:00:00,272.34,98800,6.51,169.5,0.00317716332917975
2018-01-10 10:00:00,273.59,98690,7.59,181.1,0.0039717073885281
2018-01-10 11:00:00,274.08,98630,7.47,186.6,0.00439368567748846
2018-01-10 12:00:00,274.35,98600,7.31,189.4,0.00462281006697577
2018-01-10 13:00:00,274.54,98570,6.64,190.7,0.00479251063457955
2018-01-10 14:00:00,274.95,98540,6.58,189.7,0.00511488253432935
2018-01-10 15:00:00,275.43,98500,6.64,188.1,0.00552539606480147
2018-01-10 16:00:00,276.08,98430,7.03,190.2,0.00614578346233999
2018-01-10 17:00:00,276.8,98300,7.47,191.7,0.00692901115907095
2018-01-10 18:00:00,277.37,98170,7.48,192.4,0.00764123099816755
2018-01-10 19:00:00,277.7,98070,7.4,192.3,0.00813525542032195
2018-01-10 20:00:00,277.88,98010,7.34,192.4,0.00846172558595323
2018-01-10 21:00:00,278.12,97980,8.04,193.2,0.00887678001912307
2018-01-10 22:00:00,278.16,97970,7.63,193.3,0.00904720288792244
2018-01-10 23:00:00,278.4,97970,7.56,191.1,0.00945367145430687
2018-01-11,278.89,97940,8.08,186,0.010253617863056
2018-01-11 01:00:00,279.31,97920,8.52,187.6,0.0109861872444754
2018-01-11 02:00:00,279.8,97900,9.28,193.2,0.0118423356817788
2018-01-11 03:00:00,280.94,97890,10.51,198.4,0.0139787688361271
2018-01-11 04:00:00,281.34,97910,10.34,201.8,0.0148583379888
2018-01-11 05:00:00,281.61,97930,10.62,206,0.0154631708929948
2018-01-11 06:00:00,281.79,97970,10.77,209,0.0158321461832518
2018-01-11 07:00:00,281.87,98010,10.68,209.1,0.0159699913772705
2018-01-11 08:00:00,281.91,98010,10.11,208.3,0.0161240094377052
2018-01-11 09:00:00,281.87,97970,9.68,204.9,0.0161281475608979
2018-01-11 10:00:00,281.92,97930,9.42,201.1,0.0163265740201833
2018-01-11 11:00:00,282.02,97910,9.58,198.9,0.0165633322705819
2018-01-11 12:00:00,282.01,97880,9.43,199.4,0.0165204212987527
2018-01-11 13:00:00,282.01,97840,8.79,199.3,0.0165271735949891
2018-01-11 14:00:00,282.52,97830,8.85,199.7,0.0175557612440886
2018-01-11 15:00:00,282.4,97840,6.59,199.8,0.0173118930824438
2018-01-11 16:00:00,282.92,97830,6.38,198.7,0.0183407484058499
2018-01-11 17:00:00,284.56,97770,8.55,202.4,0.0226540485191871
2018-01-11 18:00:00,285.46,97650,8.72,200.8,0.0258259479880493
2018-01-11 19:00:00,285.97,97580,7.72,204.6,0.0279947632768428
2018-01-11 20:00:00,285.17,97600,5.72,232.3,0.0253384796996507
2018-01-11 21:00:00,280.78,97800,9.25,277.5,0.0119956000524614
2018-01-11 22:00:00,274.14,98030,9.74,295,0.00361568065391951
2018-01-11 23:00:00,272.44,98140,7.95,292.3,0.00264616275988645
2018-01-12,271.64,98220,7.37,287.9,0.00235561528290794
2018-01-12 01:00:00,270.48,98280,7.6,293.3,0.00185749253670436
2018-01-12 02:00:00,269.52,98360,7.87,295.2,0.00149248402336323
2018-01-12 03:00:00,268.83,98390,8.49,302.6,0.00127415387600884
2018-01-12 04:00:00,268.22,98420,8.54,309.1,0.00117544734968733
2018-01-12 05:00:00,267.8,98470,8.3,317.1,0.00114946949427334
2018-01-12 06:00:00,267.57,98540,8.35,324,0.00112456615142169
2018-01-12 07:00:00,267.18,98600,9.75,332.9,0.00103471446895683
2018-01-12 08:00:00,266.22,98600,10.89,343.1,0.000850976622282328
2018-01-12 09:00:00,265.83,98730,10.73,344.9,0.000765445032404191
2018-01-12 10:00:00,265.89,98860,10.35,348.5,0.00075318707991355
2018-01-12 11:00:00,265.86,98900,10.99,350.8,0.00073390582111543
2018-01-12 12:00:00,265.72,98990,10.95,353.6,0.000706284833636618
2018-01-12 13:00:00,265.74,99050,10.87,356.6,0.000706707967648485
2018-01-12 14:00:00,266.08,99140,10.91,359,0.000742475358546124
2018-01-12 15:00:00,266.54,99230,11.51,1.7,0.000785566274221572
2018-01-12 16:00:00,267.01,99270,12.06,3.9,0.000818302751930806
2018-01-12 17:00:00,267.41,99290,11.91,5.3,0.000834320294616059
2018-01-12 18:00:00,267.62,99340,11.35,8.3,0.000839147381778788
2018-01-12 19:00:00,267.56,99400,11.41,8.8,0.000833672469789124
2018-01-12 20:00:00,267.28,99480,11.31,7.4,0.000814784374592979
2018-01-12 21:00:00,266.78,99630,10.7,5.2,0.00078413580450682
2018-01-12 22:00:00,266.27,99750,10.68,0.5,0.000755765277013719
2018-01-12 23:00:00,265.75,99810,11.28,356,0.000713447553418149
2018-01-13,265.15,99910,11.18,354.4,0.000648001602552429
2018-01-13 01:00:00,264.4,99940,11.29,354.4,0.0005658351548537
2018-01-13 02:00:00,263.38,100020,10.55,353.3,0.000474857430545037
2018-01-13 03:00:00,262.33,100110,9.83,352.5,0.000405262825935734
2018-01-13 04:00:00,261.55,100150,9.49,350.2,0.000364427229524558
2018-01-13 05:00:00,260.95,100190,9.2,348.9,0.000335966559929359
2018-01-13 06:00:00,260.41,100230,8.85,348.4,0.000308234596576025
2018-01-13 07:00:00,259.83,100300,8.66,345.8,0.000277220601671012
2018-01-13 08:00:00,259.21,100390,8.54,343.7,0.000247467872059561
2018-01-13 09:00:00,258.57,100450,8.09,341.5,0.000224493183904339
2018-01-13 10:00:00,257.91,100520,7.54,339,0.000201731491418567
2018-01-13 11:00:00,257.28,100570,6.96,337.2,0.000179658830470017
2018-01-13 12:00:00,256.69,100610,6.29,332.9,0.000162406060284008
2018-01-13 13:00:00,256.34,100630,6.11,328.9,0.000151831114263693
2018-01-13 14:00:00,257.24,100670,6.44,330,0.000164525158095125
2018-01-13 15:00:00,258.93,100720,6.35,331.2,0.000198029342123926
2018-01-13 16:00:00,260.43,100740,6.05,329.1,0.000238935846779022
2018-01-13 17:00:00,261.68,100720,5.87,325.8,0.000280164606501046
2018-01-13 18:00:00,262.59,100700,5.72,323.3,0.000314838102862844
2018-01-13 19:00:00,263.03,100730,5.46,323,0.00033413759105893
2018-01-13 20:00:00,262.97,100770,5.06,324.6,0.000334771079996894
2018-01-13 21:00:00,262.41,100820,4.62,326.5,0.000314741393398613
2018-01-13 22:00:00,261,100850,3.22,327.3,0.00029633056677098
2018-01-13 23:00:00,259.84,100880,2.74,327.8,0.000276610173726086
2018-01-14,259.15,100890,2.67,329.4,0.000252795858900303
2018-01-14 01:00:00,258.56,100890,2.56,332.3,0.000232066632753581
2018-01-14 02:00:00,258.09,100870,2.39,334.5,0.000215220844235372
2018-01-14 03:00:00,257.68,100880,2.27,335.8,0.000200440802086482
2018-01-14 04:00:00,257.33,100900,2.14,336.1,0.000187669903640826
2018-01-14 05:00:00,257.09,100900,1.96,335.3,0.000177670418787571
2018-01-14 06:00:00,256.95,100890,1.74,334.8,0.000170176964253912
2018-01-14 07:00:00,256.99,100910,1.42,332.7,0.000166149732048598
2018-01-14 08:00:00,257.18,100910,1,323.9,0.000165459681277648
2018-01-14 09:00:00,257.23,100880,0.63,294.5,0.000164145499644507
2018-01-14 10:00:00,257.08,100870,0.71,243.1,0.000161377955932096
2018-01-14 11:00:00,256.72,100870,1.23,213.7,0.000155725019754876
2018-01-14 12:00:00,255.85,100870,1.95,201.7,0.000142834525804927
2018-01-14 13:00:00,255.5,100850,2.58,196.2,0.000140806370230226
2018-01-14 14:00:00,258.18,100840,3.85,191.8,0.000205097192439207
2018-01-14 15:00:00,260.74,100820,4.94,188.6,0.000280320864430476
2018-01-14 16:00:00,262.72,100760,5.5,188.2,0.00034876970516743
2018-01-14 17:00:00,264.16,100650,5.46,191.9,0.00041296747714214
2018-01-14 18:00:00,265.23,100500,5.45,193.7,0.000473152493214341
2018-01-14 19:00:00,265.75,100330,5.78,189.6,0.000521613830868231
2018-01-14 20:00:00,265.89,100190,6.33,184.4,0.000557734383895128
2018-01-14 21:00:00,265.62,100090,6.45,180.9,0.00057850996147148
2018-01-14 22:00:00,265.1,100040,5.99,178,0.000608350249594645
2018-01-14 23:00:00,264.76,100020,5.86,172.7,0.000665266141711231
2018-01-15,264.54,99990,5.86,166.8,0.000707743298249265
2018-01-15 01:00:00,264.43,99930,6.31,162.4,0.000730387332736923
2018-01-15 02:00:00,264.38,99850,6.85,159.1,0.000742379364843959
2018-01-15 03:00:00,264.37,99760,7.2,157.9,0.000752326323028882
2018-01-15 04:00:00,264.42,99690,7.57,160.6,0.000765699064194054
2018-01-15 05:00:00,264.49,99620,7.16,162.9,0.000782728531324096
2018-01-15 06:00:00,264.56,99550,6.91,160.7,0.000798232223041773
2018-01-15 07:00:00,264.66,99470,6.96,156.7,0.000815952161996817
2018-01-15 08:00:00,264.76,99380,6.94,153.3,0.000834785968169899
2018-01-15 09:00:00,264.86,99300,6.81,153.1,0.000852612635862959
2018-01-15 10:00:00,264.95,99260,6.51,155.6,0.000868891329253579
2018-01-15 11:00:00,265.02,99260,5.95,158,0.00088125107513624
2018-01-15 12:00:00,265.05,99250,5.53,162.5,0.000888174390436693
2018-01-15 13:00:00,265.11,99240,5.2,172.8,0.000896468158462281
2018-01-15 14:00:00,265.59,99250,4.8,181,0.000960898241227812
2018-01-15 15:00:00,266.34,99270,3.95,191.5,0.00106195578396901
2018-01-15 16:00:00,267.03,99290,3.26,215.3,0.00115164496650412
2018-01-15 17:00:00,267.52,99270,3.45,248.6,0.00120649448504124
2018-01-15 18:00:00,267.72,99260,4.63,268.3,0.00120238120123866
2018-01-15 19:00:00,267.5,99320,6.05,275.5,0.00112374436816356
2018-01-15 20:00:00,266.79,99420,7.27,277.9,0.00097397841421188
2018-01-15 21:00:00,265.51,99530,7.97,277.7,0.000778132987120382
2018-01-15 22:00:00,264,99630,8.1,275.5,0.000606843819104955
2018-01-15 23:00:00,262.86,99720,8.01,273.9,0.00050523374523355
2018-01-16,262.05,99780,7.94,272.5,0.000445870318242595
2018-01-16 01:00:00,261.4,99810,7.86,270.8,0.000403868679656581
2018-01-16 02:00:00,260.88,99820,7.65,268.1,0.000374096856721002
2018-01-16 03:00:00,260.43,99830,7.44,265.7,0.000350126430826502
2018-01-16 04:00:00,260.17,99860,7.35,265.2,0.000338055572066819
2018-01-16 05:00:00,260.15,99880,7.08,267.1,0.000342571431717046
2018-01-16 06:00:00,260.44,99890,6.53,269.3,0.000367903521572223
2018-01-16 07:00:00,260.98,99900,5.6,279.3,0.000416502138219463
2018-01-16 08:00:00,261.62,99930,4.39,294.8,0.000481394504533486
2018-01-16 09:00:00,262.32,99950,4.36,310.8,0.000556683450462699
2018-01-16 10:00:00,262.86,1e+05,5.35,323.9,0.000613164996446157
2018-01-16 11:00:00,262.76,100090,5.96,330.8,0.000599151778470382
2018-01-16 12:00:00,262.55,100170,6.13,328.6,0.000572018105907289
2018-01-16 13:00:00,262.52,100230,6,326.1,0.000564482683573741
2018-01-16 14:00:00,263.22,100280,6.21,325.2,0.00062156754349061
2018-01-16 15:00:00,264.7,100320,6.6,334.1,0.000760914300071371
2018-01-16 16:00:00,266.04,100360,6.51,338.9,0.000914358748352811
2018-01-16 17:00:00,266.93,100350,6.54,340.5,0.00103141609749973
2018-01-16 18:00:00,267.4,100320,6.72,340.2,0.00108871098732814
2018-01-16 19:00:00,267.74,100330,6.84,339.6,0.00109712434492145
2018-01-16 20:00:00,267.89,100380,6.79,338.7,0.00105658616914659
